County_ID,County_Name,Dist_ID,District_Name,School_ID,School_Name,PRGCODE,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,Row_Total,Free_Lunch,Reduced_Price_Lunch,English_Learners,Migrant
37,SUSSEX,4960,SPARTA TOWNSHIP PUBLIC SCHOOLS,999,District Total,06,129,120,5,0,4,6,6,3,0,0,0,0,0,0,273,,,,
37,SUSSEX,4960,SPARTA TOWNSHIP PUBLIC SCHOOLS,999,District Total,07,143,147,6,1,5,4,4,3,0,0,0,0,0,0,313,,,,
37,SUSSEX,4960,SPARTA TOWNSHIP PUBLIC SCHOOLS,999,District Total,08,145,159,2,2,8,4,9,7,0,0,0,0,0,0,336,,,,
37,SUSSEX,4960,SPARTA TOWNSHIP PUBLIC SCHOOLS,999,District Total,09,125,127.5,1,0,4,7,5,2,0,0,0,0,0,0,271.5,,,,
37,SUSSEX,4960,SPARTA TOWNSHIP PUBLIC SCHOOLS,999,District Total,10,148.5,155.5,1,3,9,7,4,11.5,0,0,0,0,0,0,339.5,,,,
37,SUSSEX,4960,SPARTA TOWNSHIP PUBLIC SCHOOLS,999,District Total,11,121.5,121.5,4,3,9,6,7,9,0,0,0,0,0,0,281,,,,
37,SUSSEX,4960,SPARTA TOWNSHIP PUBLIC SCHOOLS,999,District Total,12,131.5,136,3,2,8,10,4,4,0,1,0,0,0,0,299.5,,,,
37,SUSSEX,4960,SPARTA TOWNSHIP PUBLIC SCHOOLS,999,District Total,UG,5.5,5,0,0,0,0,2,0,0,0,0,0,0,0,12.5,,,,
37,SUSSEX,4960,SPARTA TOWNSHIP PUBLIC SCHOOLS,999,District Total,55,1699,1662.5,28,17,77,71,66,69.5,1,2,0,0,0,0,3693,93,61,19,1
37,SUSSEX,5030,Stanhope,050,Valley Road School,KF,15,14,0,0,0,4,0,1,0,0,0,0,0,0,34,,,,
37,SUSSEX,5030,Stanhope,050,Valley Road School,01,13,13,2,0,1,3,1,1,0,0,0,0,0,0,34,,,,
37,SUSSEX,5030,Stanhope,050,Valley Road School,02,7,15,0,2,1,3,1,1,0,0,0,0,0,0,30,,,,
37,SUSSEX,5030,Stanhope,050,Valley Road School,03,10,14,1,1,1,1,0,0,0,0,0,0,0,0,28,,,,
37,SUSSEX,5030,Stanhope,050,Valley Road School,04,24,12,0,1,2,1,1,0,1,0,1,0,0,0,43,,,,
37,SUSSEX,5030,Stanhope,050,Valley Road School,05,18,15,2,1,1,1,1,0,0,0,0,0,0,0,39,,,,
37,SUSSEX,5030,Stanhope,050,Valley Road School,06,13,26,0,0,1,2,1,1,0,0,1,0,0,0,45,,,,
37,SUSSEX,5030,Stanhope,050,Valley Road School,07,10,17,0,3,5,1,1,2,0,0,0,0,0,0,39,,,,
37,SUSSEX,5030,Stanhope,050,Valley Road School,08,21,25,3,0,1,2,1,1,0,0,0,0,1,0,55,,,,
37,SUSSEX,5030,Stanhope,050,Valley Road School,UG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
37,SUSSEX,5030,Stanhope,050,Valley Road School,55,132,151,8,8,13,18,7,7,1,0,2,0,1,0,348,41,12,0,0
37,SUSSEX,5030,Stanhope,075,Linden Avenue School,PH,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,,,,
37,SUSSEX,5030,Stanhope,075,Linden Avenue School,55,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
37,SUSSEX,5030,Stanhope,999,District Total,PH,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,,,,
37,SUSSEX,5030,Stanhope,999,District Total,KF,15,14,0,0,0,4,0,1,0,0,0,0,0,0,34,,,,
37,SUSSEX,5030,Stanhope,999,District Total,01,13,13,2,0,1,3,1,1,0,0,0,0,0,0,34,,,,
37,SUSSEX,5030,Stanhope,999,District Total,02,7,15,0,2,1,3,1,1,0,0,0,0,0,0,30,,,,
37,SUSSEX,5030,Stanhope,999,District Total,03,10,14,1,1,1,1,0,0,0,0,0,0,0,0,28,,,,
37,SUSSEX,5030,Stanhope,999,District Total,04,24,12,0,1,2,1,1,0,1,0,1,0,0,0,43,,,,
37,SUSSEX,5030,Stanhope,999,District Total,05,18,15,2,1,1,1,1,0,0,0,0,0,0,0,39,,,,
37,SUSSEX,5030,Stanhope,999,District Total,06,13,26,0,0,1,2,1,1,0,0,1,0,0,0,45,,,,
37,SUSSEX,5030,Stanhope,999,District Total,07,10,17,0,3,5,1,1,2,0,0,0,0,0,0,39,,,,
37,SUSSEX,5030,Stanhope,999,District Total,08,21,25,3,0,1,2,1,1,0,0,0,0,1,0,55,,,,
37,SUSSEX,5030,Stanhope,999,District Total,UG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
37,SUSSEX,5030,Stanhope,999,District Total,55,135,153,9,8,13,18,7,7,1,0,2,0,1,0,354,41,12,0,0
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,050,Stillwater Township School,PH,10,12,0,1,0,0,0,0,0,0,0,0,0,0,23,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,050,Stillwater Township School,KF,21,14,0,0,1,0,0,0,0,0,0,0,0,0,36,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,050,Stillwater Township School,01,13,26,1,1,0,0,1,0,0,0,0,0,0,0,42,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,050,Stillwater Township School,02,22,24,0,1,0,0,0,0,0,0,0,0,0,0,47,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,050,Stillwater Township School,03,24,24,1,0,0,2,0,0,0,0,0,0,0,0,51,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,050,Stillwater Township School,04,25,20,1,0,1,1,1,0,0,0,0,0,0,0,49,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,050,Stillwater Township School,05,29,29,1,0,1,1,0,0,0,0,0,0,0,0,61,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,050,Stillwater Township School,06,19,24,2,0,0,1,0,1,0,0,0,0,0,0,47,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,050,Stillwater Township School,UG,7,2,0,0,1,0,0,0,0,0,0,0,0,0,10,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,050,Stillwater Township School,55,170,175,6,3,4,5,2,1,0,0,0,0,0,0,366,30,22,0,0
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,999,District Total,PH,10,12,0,1,0,0,0,0,0,0,0,0,0,0,23,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,999,District Total,KF,21,14,0,0,1,0,0,0,0,0,0,0,0,0,36,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,999,District Total,01,13,26,1,1,0,0,1,0,0,0,0,0,0,0,42,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,999,District Total,02,22,24,0,1,0,0,0,0,0,0,0,0,0,0,47,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,999,District Total,03,24,24,1,0,0,2,0,0,0,0,0,0,0,0,51,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,999,District Total,04,25,20,1,0,1,1,1,0,0,0,0,0,0,0,49,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,999,District Total,05,29,29,1,0,1,1,0,0,0,0,0,0,0,0,61,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,999,District Total,06,19,24,2,0,0,1,0,1,0,0,0,0,0,0,47,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,999,District Total,UG,7,2,0,0,1,0,0,0,0,0,0,0,0,0,10,,,,
37,SUSSEX,5040,STILLWATER TOWNSHIP SCHOOL,999,District Total,55,170,175,6,3,4,5,2,1,0,0,0,0,0,0,366,30,22,0,0
37,SUSSEX,5100,Sussex-Wantage Regional School District,020,CLIFTON E LAWRENCE,KH,43,49,0,0,0,1,0,0,0,0,0,0,3,2,98,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,020,CLIFTON E LAWRENCE,01,57,62,2,2,5,1,2,0,0,0,0,0,1,1,133,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,020,CLIFTON E LAWRENCE,02,58,53,1,1,4,3,2,0,0,0,0,0,0,0,122,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,020,CLIFTON E LAWRENCE,UG,11,9,1,0,0,1,0,0,0,0,0,0,0,0,22,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,020,CLIFTON E LAWRENCE,55,169,173,4,3,9,6,4,0,0,0,0,0,4,3,375,70,18,3,0
37,SUSSEX,5100,Sussex-Wantage Regional School District,060,SUSSEX MIDDLE SCHOOL,06,60,67,0,1,4,3,0,0,0,0,0,0,0,0,135,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,060,SUSSEX MIDDLE SCHOOL,07,62,70,0,0,4,6,0,0,0,0,0,0,0,0,142,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,060,SUSSEX MIDDLE SCHOOL,08,54,67,1,3,7,2,0,0,0,0,0,0,0,0,134,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,060,SUSSEX MIDDLE SCHOOL,UG,57,28,1,1,4,1,0,0,0,0,0,0,0,0,92,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,060,SUSSEX MIDDLE SCHOOL,55,233,232,2,5,19,12,0,0,0,0,0,0,0,0,503,88,25,0,0
37,SUSSEX,5100,Sussex-Wantage Regional School District,070,WANTAGE ELEMENTARY SCHOOL,03,71,59,0,3,8,1,0,2,0,0,0,0,0,0,144,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,070,WANTAGE ELEMENTARY SCHOOL,04,47,57,0,2,3,3,1,3,0,0,0,0,0,0,116,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,070,WANTAGE ELEMENTARY SCHOOL,05,78,61,0,2,3,2,0,3,0,0,0,0,0,0,149,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,070,WANTAGE ELEMENTARY SCHOOL,UG,55,16,2,0,1,1,0,0,0,0,0,0,0,0,75,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,070,WANTAGE ELEMENTARY SCHOOL,55,251,193,2,7,15,7,1,8,0,0,0,0,0,0,484,100,30,1,0
37,SUSSEX,5100,Sussex-Wantage Regional School District,999,District Total,KH,43,49,0,0,0,1,0,0,0,0,0,0,3,2,98,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,999,District Total,01,57,62,2,2,5,1,2,0,0,0,0,0,1,1,133,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,999,District Total,02,58,53,1,1,4,3,2,0,0,0,0,0,0,0,122,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,999,District Total,03,71,59,0,3,8,1,0,2,0,0,0,0,0,0,144,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,999,District Total,04,47,57,0,2,3,3,1,3,0,0,0,0,0,0,116,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,999,District Total,05,78,61,0,2,3,2,0,3,0,0,0,0,0,0,149,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,999,District Total,06,60,67,0,1,4,3,0,0,0,0,0,0,0,0,135,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,999,District Total,07,62,70,0,0,4,6,0,0,0,0,0,0,0,0,142,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,999,District Total,08,54,67,1,3,7,2,0,0,0,0,0,0,0,0,134,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,999,District Total,UG,123,53,4,1,5,3,0,0,0,0,0,0,0,0,189,,,,
37,SUSSEX,5100,Sussex-Wantage Regional School District,999,District Total,55,653,598,8,15,43,25,5,8,0,0,0,0,4,3,1362,258,73,4,0
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,050,Northern Hills Academy,01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,050,Northern Hills Academy,02,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,050,Northern Hills Academy,05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,050,Northern Hills Academy,06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,050,Northern Hills Academy,07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,050,Northern Hills Academy,08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,050,Northern Hills Academy,09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,050,Northern Hills Academy,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,050,Northern Hills Academy,UG,7,5,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,050,Northern Hills Academy,55,12,11,0,0,0,0,1,0,0,0,0,0,0,0,24,2,0,0,0
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,999,District Total,01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,999,District Total,02,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,999,District Total,05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,999,District Total,06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,999,District Total,07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,999,District Total,08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,999,District Total,09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,999,District Total,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,999,District Total,UG,7,5,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,
37,SUSSEX,5105,SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION,999,District Total,55,12,11,0,0,0,0,1,0,0,0,0,0,0,0,24,2,0,0,0
37,SUSSEX,5110,Sussex County Technical School,010,Sussex County Technical School,09,106.5,84.5,1,2,2,7,1.5,1,0,0,0,0,0,0,205.5,,,,
37,SUSSEX,5110,Sussex County Technical School,010,Sussex County Technical School,10,67,79.5,5,5,2,8.5,0,3.5,0,0,0,0,0,0,170.5,,,,
37,SUSSEX,5110,Sussex County Technical School,010,Sussex County Technical School,11,74,55,3.5,0,4,4,1,2,0,0,0,0,0,0,143.5,,,,
37,SUSSEX,5110,Sussex County Technical School,010,Sussex County Technical School,12,65,55.5,4,4,1,5,0,0,1,0,0,0,0,0,135.5,,,,
37,SUSSEX,5110,Sussex County Technical School,010,Sussex County Technical School,UG,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,,,
37,SUSSEX,5110,Sussex County Technical School,010,Sussex County Technical School,55,313,274.5,13.5,11,9,24.5,2.5,6.5,1,0,0,0,0,0,655.5,85.5,55.5,0,0
37,SUSSEX,5110,Sussex County Technical School,999,District Total,09,106.5,84.5,1,2,2,7,1.5,1,0,0,0,0,0,0,205.5,,,,
37,SUSSEX,5110,Sussex County Technical School,999,District Total,10,67,79.5,5,5,2,8.5,0,3.5,0,0,0,0,0,0,170.5,,,,
37,SUSSEX,5110,Sussex County Technical School,999,District Total,11,74,55,3.5,0,4,4,1,2,0,0,0,0,0,0,143.5,,,,
37,SUSSEX,5110,Sussex County Technical School,999,District Total,12,65,55.5,4,4,1,5,0,0,1,0,0,0,0,0,135.5,,,,
37,SUSSEX,5110,Sussex County Technical School,999,District Total,UG,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,,,
37,SUSSEX,5110,Sussex County Technical School,999,District Total,55,313,274.5,13.5,11,9,24.5,2.5,6.5,1,0,0,0,0,0,655.5,85.5,55.5,0,0
37,SUSSEX,5360,Vernon Township School District,020,Vernon Township High School,09,117,149,2,6,9,7,0,2,0,0,0,0,0,0,292,,,,
37,SUSSEX,5360,Vernon Township School District,020,Vernon Township High School,10,142.5,123,1,2,12,7,2,1,0,1,0,0,0,0,291.5,,,,
37,SUSSEX,5360,Vernon Township School District,020,Vernon Township High School,11,154,147.5,2,5,10,9,4,3,0,0,0,0,0,0,334.5,,,,
37,SUSSEX,5360,Vernon Township School District,020,Vernon Township High School,12,161,156.5,1,1,17,7,2,3,0,0,0,0,0,0,348.5,,,,
37,SUSSEX,5360,Vernon Township School District,020,Vernon Township High School,UG,16,7,0,0,0,0,0,0,0,0,0,0,0,0,23,,,,
37,SUSSEX,5360,Vernon Township School District,020,Vernon Township High School,55,590.5,583,6,14,48,30,8,9,0,1,0,0,0,0,1289.5,121,68,3,0
37,SUSSEX,5360,Vernon Township School District,023,Cedar Mountain Primary School,02,58,41,3,4,5,8,0,1,0,1,0,0,0,0,121,,,,
37,SUSSEX,5360,Vernon Township School District,023,Cedar Mountain Primary School,03,60,44,1,2,3,8,3,1,0,1,0,0,1,0,124,,,,
37,SUSSEX,5360,Vernon Township School District,023,Cedar Mountain Primary School,04,43,54,3,5,8,5,3,1,0,0,0,0,0,0,122,,,,
37,SUSSEX,5360,Vernon Township School District,023,Cedar Mountain Primary School,UG,15,3,1,0,1,1,0,0,0,0,0,0,0,0,21,,,,
37,SUSSEX,5360,Vernon Township School District,023,Cedar Mountain Primary School,55,176,142,8,11,17,22,6,3,0,2,0,0,1,0,388,49,15,1,0
37,SUSSEX,5360,Vernon Township School District,025,Glen Meadow Middle School,07,128,129,4,6,13,9,1,1,0,0,0,0,0,0,291,,,,
37,SUSSEX,5360,Vernon Township School District,025,Glen Meadow Middle School,08,128,127,5,5,9,7,0,1,0,0,0,0,1,0,283,,,,
37,SUSSEX,5360,Vernon Township School District,025,Glen Meadow Middle School,UG,8,4,0,0,2,0,0,0,0,0,0,0,0,0,14,,,,
37,SUSSEX,5360,Vernon Township School District,025,Glen Meadow Middle School,55,264,260,9,11,24,16,1,2,0,0,0,0,1,0,588,60,36,2,0
37,SUSSEX,5360,Vernon Township School District,030,Lounsberry Hollow Middle School,05,136,118,4,5,7,14,3,3,0,1,0,0,0,0,291,,,,
37,SUSSEX,5360,Vernon Township School District,030,Lounsberry Hollow Middle School,06,125,107,2,3,10,14,2,1,0,0,0,0,0,0,264,,,,
37,SUSSEX,5360,Vernon Township School District,030,Lounsberry Hollow Middle School,UG,10,5,0,0,3,2,1,0,0,0,0,0,0,0,21,,,,
37,SUSSEX,5360,Vernon Township School District,030,Lounsberry Hollow Middle School,55,271,230,6,8,20,30,6,4,0,1,0,0,0,0,576,71,26,4,0
37,SUSSEX,5360,Vernon Township School District,040,Rolling Hills Primary School,02,46,65,2,3,4,7,2,1,0,0,0,0,0,0,130,,,,
37,SUSSEX,5360,Vernon Township School District,040,Rolling Hills Primary School,03,63,61,1,4,8,6,1,1,0,0,0,0,0,0,145,,,,
37,SUSSEX,5360,Vernon Township School District,040,Rolling Hills Primary School,04,62,49,4,0,8,7,1,0,1,0,0,0,0,0,132,,,,
37,SUSSEX,5360,Vernon Township School District,040,Rolling Hills Primary School,UG,10,6,1,0,3,0,1,0,0,0,0,0,0,0,21,,,,
37,SUSSEX,5360,Vernon Township School District,040,Rolling Hills Primary School,55,181,181,8,7,23,20,5,2,1,0,0,0,0,0,428,60,40,6,0
37,SUSSEX,5360,Vernon Township School District,050,Walnut Ridge Primary School,PH,31,20,2,0,1,3,0,2,0,0,0,0,0,0,59,,,,
37,SUSSEX,5360,Vernon Township School District,050,Walnut Ridge Primary School,KF,104,82,2,2,15,11,1,2,0,0,0,0,0,1,220,,,,
37,SUSSEX,5360,Vernon Township School District,050,Walnut Ridge Primary School,01,106,92,2,5,8,7,2,2,0,0,0,0,1,1,226,,,,
37,SUSSEX,5360,Vernon Township School District,050,Walnut Ridge Primary School,UG,17,8,0,0,6,1,0,0,0,0,0,0,0,0,32,,,,
37,SUSSEX,5360,Vernon Township School District,050,Walnut Ridge Primary School,55,258,202,6,7,30,22,3,6,0,0,0,0,1,2,537,73,34,0,0
37,SUSSEX,5360,Vernon Township School District,999,District Total,PH,31,20,2,0,1,3,0,2,0,0,0,0,0,0,59,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,KF,104,82,2,2,15,11,1,2,0,0,0,0,0,1,220,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,01,106,92,2,5,8,7,2,2,0,0,0,0,1,1,226,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,02,104,106,5,7,9,15,2,2,0,1,0,0,0,0,251,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,03,123,105,2,6,11,14,4,2,0,1,0,0,1,0,269,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,04,105,103,7,5,16,12,4,1,1,0,0,0,0,0,254,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,05,136,118,4,5,7,14,3,3,0,1,0,0,0,0,291,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,06,125,107,2,3,10,14,2,1,0,0,0,0,0,0,264,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,07,128,129,4,6,13,9,1,1,0,0,0,0,0,0,291,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,08,128,127,5,5,9,7,0,1,0,0,0,0,1,0,283,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,09,117,149,2,6,9,7,0,2,0,0,0,0,0,0,292,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,10,142.5,123,1,2,12,7,2,1,0,1,0,0,0,0,291.5,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,11,154,147.5,2,5,10,9,4,3,0,0,0,0,0,0,334.5,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,12,161,156.5,1,1,17,7,2,3,0,0,0,0,0,0,348.5,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,UG,76,33,2,0,15,4,2,0,0,0,0,0,0,0,132,,,,
37,SUSSEX,5360,Vernon Township School District,999,District Total,55,1740.5,1598,43,58,162,140,29,26,1,4,0,0,3,2,3806.5,434,219,16,0
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL HIGH SCHOOL,060,WALLKILL VALLEY REGIONAL HIGH SCHOOL,09,66,67,3,2,6,2,2,3,1,0,0,0,0,0,152,,,,
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL HIGH SCHOOL,060,WALLKILL VALLEY REGIONAL HIGH SCHOOL,10,68,88.5,5,2,10,4.5,5,1,1,0,0,0,0,0,185,,,,
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL HIGH SCHOOL,060,WALLKILL VALLEY REGIONAL HIGH SCHOOL,11,85.5,68.5,4,2,12,8,0,2,0,0,0,0,0,0,182,,,,
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL HIGH SCHOOL,060,WALLKILL VALLEY REGIONAL HIGH SCHOOL,12,79.5,86,2,2,4,9,3,3,0,0,0,0,0,0,188.5,,,,
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL HIGH SCHOOL,060,WALLKILL VALLEY REGIONAL HIGH SCHOOL,55,299,310,14,8,32,23.5,10,9,2,0,0,0,0,0,707.5,85.5,24,2,0
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL HIGH SCHOOL,999,District Total,09,66,67,3,2,6,2,2,3,1,0,0,0,0,0,152,,,,
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL HIGH SCHOOL,999,District Total,10,68,88.5,5,2,10,4.5,5,1,1,0,0,0,0,0,185,,,,
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL HIGH SCHOOL,999,District Total,11,85.5,68.5,4,2,12,8,0,2,0,0,0,0,0,0,182,,,,
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL HIGH SCHOOL,999,District Total,12,79.5,86,2,2,4,9,3,3,0,0,0,0,0,0,188.5,,,,
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL HIGH SCHOOL,999,District Total,55,299,310,14,8,32,23.5,10,9,2,0,0,0,0,0,707.5,85.5,24,2,0
37,SUSSEX,9999,County Total,999,County Total,PH,89,65,3,1,1,4,3,6,0,0,0,0,0,0,172,,,,
37,SUSSEX,9999,County Total,999,County Total,PF,19,6,0,0,2,1,0,0,0,0,0,0,1,0,29,,,,
37,SUSSEX,9999,County Total,999,County Total,KH,361,320,6,4,27,18,6,7,0,0,1,0,5,5,760,,,,
37,SUSSEX,9999,County Total,999,County Total,KF,272,234,10,8,30,33,5,8,0,0,1,0,3,3,607,,,,
37,SUSSEX,9999,County Total,999,County Total,01,640,658,25,24,50,51,22,14,0,1,0,0,5,4,1494,,,,
37,SUSSEX,9999,County Total,999,County Total,02,682,668,22,26,51,58,19,21,2,1,0,2,4,2,1558,,,,
37,SUSSEX,9999,County Total,999,County Total,03,689,665,10,22,47,49,19,21,0,1,0,1,4,4,1532,,,,
37,SUSSEX,9999,County Total,999,County Total,04,705,684,29,20,63,52,23,17,2,1,1,0,2,3,1602,,,,
37,SUSSEX,9999,County Total,999,County Total,05,794,764,20,18,54,51,19,22,1,2,1,3,2,0,1751,,,,
37,SUSSEX,9999,County Total,999,County Total,06,752,733,21,18,41,60,24,18,1,0,1,0,1,0,1670,,,,
37,SUSSEX,9999,County Total,999,County Total,07,760,798,30,23,59,49,19,15,0,0,0,1,1,1,1756,,,,
37,SUSSEX,9999,County Total,999,County Total,08,768,798,26,23,60,43,21,15,1,1,1,0,4,1,1762,,,,
37,SUSSEX,9999,County Total,999,County Total,09,827,847,16,29,46,63,32,16,2,1,1,0,0,1,1881,,,,
37,SUSSEX,9999,County Total,999,County Total,10,874,872,26,28,70,56,21,24,2,1,1,2,1,0,1978,,,,
37,SUSSEX,9999,County Total,999,County Total,11,889.5,803,27,26,72,60,21,27,0,4,0,0,0,0,1929.5,,,,
37,SUSSEX,9999,County Total,999,County Total,12,884,890,25,17,66,61,23,16,2,2,0,0,0,0,1986,,,,
37,SUSSEX,9999,County Total,999,County Total,UG,499,236.5,16,3,51,24,10,3,0,0,0,0,2,1,845.5,,,,
37,SUSSEX,9999,County Total,999,County Total,55,10504.5,10041.5,312,290,790,733,287,250,13,15,8,9,35,25,23313,2440,999,103,3
