County Code,County Name,District Code,District Name,Total Enrollment,White,%White,Black,%Black,Hispanic,%Hispanic,Asian,%Asian,Native American,%Native American,Hawaiian Native,%Hawaiian Native,Two or More Races,%Two or More Races,Pre-K Halfday,Pre-K FullDay,Kindergarten Halfday,Kindergarten Fullday,First Grade,Second Grade,Third Grade,Fourth Grade,Fifth Grade,Sixth Grade,Seventh Grade,Eighth Grade,Ninth Grade,Tenth Grade,Eleventh Grade,Twelfth Grade,Ungraded,%Free Lunch,%Reduced Lunch,%English Learners,%Migrant,%Military,%Homeless
25,Monmouth,0225,Bayshore Jointure Comm,52,33,63.5,7,13.5,8,15.4,4,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,45,11.5,3.8,0,0,0,0
25,Monmouth,0270,Belmar Boro,486,181,37.2,21,4.3,258,53.1,7,1.4,1,0.2,0,0,18,3.7,0,52,0,44,35,35,39,47,46,39,57,52,0,0,0,0,40,48.8,8.8,8.4,0,0,0.6
25,Monmouth,0500,Bradley Beach Boro,274,86,31.4,14,5.1,161,58.8,3,1.1,0,0,2,0.7,8,2.9,0,28,0,23,26,24,30,23,33,30,26,31,0,0,0,0,0,48.5,11.7,15.7,0,0,0
25,Monmouth,0560,Brielle Boro,516,486,94.2,2,0.4,17,3.3,3,0.6,2,0.4,1,0.2,5,1,21,0,0,47,49,55,50,46,61,67,54,66,0,0,0,0,0,3.3,0.6,0.4,0,0,0.2
25,Monmouth,0945,Colts Neck Twp,988,889,90,15,1.5,51,5.2,17,1.7,1,0.1,1,0.1,14,1.4,24,58,0,97,101,93,87,83,98,96,113,124,0,0,0,0,14,2.4,0.9,1.4,0,3.8,0
25,Monmouth,1000,Deal Boro,161,114,70.8,27,16.8,14,8.7,5,3.1,0,0,0,0,1,0.6,0,0,0,16,17,19,14,19,20,19,12,25,0,0,0,0,0,0,1.9,0,0,0,0
25,Monmouth,1260,Eatontown Boro,960,394,41,163,17,249,25.9,106,11,0,0,0,0,48,5,1,27,0,108,92,90,95,89,94,93,105,105,0,0,0,0,61,38.1,7.4,6.6,0,0,2.1
25,Monmouth,1440,Fair Haven Boro,989,952,96.3,0,0,19,1.9,9,0.9,0,0,0,0,9,0.9,29,0,85,0,91,104,98,111,116,122,112,111,0,0,0,0,10,0.6,0.1,0.1,0,0,0
25,Monmouth,1490,Farmingdale Boro,162,114,70.4,13,8,20,12.3,2,1.2,0,0,1,0.6,12,7.4,5,14,0,18,14,19,15,11,16,14,15,20,0,0,0,0,1,24.7,3.7,0,0,0,0.6
25,Monmouth,1640,Freehold Boro,1644,175,10.6,125,7.6,1307,79.5,19,1.2,0,0,1,0.1,17,1,0,79,0,154,155,156,173,161,164,172,174,158,0,0,0,0,98,71.6,9.6,17.5,1,0.3,0.1
25,Monmouth,1650,Freehold Regional,10449,7595,72.7,357.5,3.4,1380.5,13.2,932,8.9,2,0,21.5,0.2,160.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,2495.5,2564.5,2500.5,2589,299.5,9.5,2,1.1,0,0.5,0.2
25,Monmouth,1660,Freehold Twp,3687,2756,74.7,141,3.8,431,11.7,249,6.8,20,0.5,18,0.5,72,2,0,75,0,350,353,332,370,409,403,423,473,414,0,0,0,0,85,10.7,2.3,1.5,0,0.1,0.1
25,Monmouth,2105,Hazlet Twp,2761,2224,80.6,43.5,1.6,359.5,13,81.5,3,0,0,1,0,51.5,1.9,80,29,0,162,195,168,185,180,190,188,204,218,220.5,219.5,212.5,208,101.5,13.7,4.3,0.8,0,0.1,0.3
25,Monmouth,2120,Henry Hudson Regional,327.5,270,82.4,11.5,3.5,36.5,11.1,4,1.2,0,0,0,0,5.5,1.7,0,0,0,0,0,0,0,0,0,0,63,70,47,50.5,40,51,6,19.8,4.7,2.9,0,0,0
25,Monmouth,2160,Highlands Boro,179,135,75.4,5,2.8,31,17.3,1,0.6,0,0,0,0,7,3.9,0,22,0,24,28,19,28,21,15,18,0,0,0,0,0,0,4,41.9,7.8,3.4,0,0,1.1
25,Monmouth,2230,Holmdel Twp,2987.5,2091.5,70,40,1.3,166,5.6,522,17.5,3,0.1,16,0.5,149,5,33,11,0,155,180,188,203,235,247,259,268,259,227,242,245,221.5,14,0.4,0.4,1.1,0,0,0
25,Monmouth,2290,Howell Twp,5595,3937,70.4,234,4.2,910,16.3,284,5.1,1,0,4,0.1,225,4,80,0,0,513,520,494,544,534,572,648,662,645,0,0,0,0,383,14.5,3.4,3.2,0,0,0.4
25,Monmouth,2400,Keansburg Boro,1644,838.5,51,342.5,20.8,394.5,24,20,1.2,1.5,0.1,8,0.5,39,2.4,0,201,0,118,122,119,104,120,93,105,102,111,95,78,79.5,98.5,98,51.4,1.1,3,0.1,0,2.2
25,Monmouth,2430,Keyport Boro,1013.5,569.5,56.2,73,7.2,341,33.6,17,1.7,0,0,1,0.1,12,1.2,4,49,0,66,59,65,60,76,59,82,70,67,93,82,87.5,92,2,46.1,5,5.7,0,0,0.2
25,Monmouth,2720,Little Silver Boro,831,759,91.3,2,0.2,30,3.6,26,3.1,0,0,0,0,14,1.7,20,0,0,75,68,90,84,102,95,101,90,106,0,0,0,0,0,0.4,0,0,0,0,0
25,Monmouth,2770,Long Branch City,5783.5,1418,24.5,828,14.3,3325,57.5,43.5,0.8,8,0.1,1,0,160,2.8,0,714,0,395,401,380,371,356,362,323,395,388,387.5,367,331,330.5,282.5,72.1,12.3,26.8,0.2,0.2,2.4
25,Monmouth,2920,Manalapan-Englishtown Reg,4884,3669,75.1,76,1.6,516,10.6,492,10.1,2,0,1,0,128,2.6,33,0,0,412,414,515,526,495,570,562,579,624,0,0,0,0,154,6.3,1.6,1.3,0,0,0.1
25,Monmouth,2930,Manasquan Boro,1463,1238.5,84.7,19.5,1.3,186,12.7,14,1,2,0.1,1,0.1,2,0.1,1,20,0,44,40,42,42,53,60,70,64,77,213.5,245,256,203,32.5,9.3,1.7,2.6,0,0,0.1
25,Monmouth,3030,Marlboro Twp,4739,3027,63.9,70,1.5,339,7.2,1186,25,9,0.2,1,0,107,2.3,0,0,0,380,404,361,529,526,519,574,626,659,0,0,0,0,161,4.4,0.7,1.9,0,0.9,0
25,Monmouth,3040,Matawan-Aberdeen Regional,3806.5,2252.5,59.2,417.5,11,734.5,19.3,234.5,6.2,8,0.2,5,0.1,154.5,4.1,0,131,0,244,257,267,255,243,324,282,272,321,289.5,260.5,261,250.5,149,22.6,6.1,3,0,1.2,0.4
25,Monmouth,3160,Middletown Twp,9484.5,8012,84.5,133,1.4,829.5,8.7,203,2.1,5,0.1,16,0.2,286,3,165,0,0,605,661,627,609,682,661,713,737,748,694.5,798.5,678,706,399.5,9.7,2.1,0.4,0,0.4,0.4
25,Monmouth,3200,Millstone Twp,1095,936,85.5,23,2.1,60,5.5,58,5.3,1,0.1,0,0,17,1.6,24,17,27,48,111,144,113,111,103,119,118,125,0,0,0,0,35,1.8,0.6,0,0,0.2,0
25,Monmouth,3250,Monmouth Beach Boro,232,222,95.7,0,0,7,3,2,0.9,0,0,0,0,1,0.4,0,16,0,18,26,23,19,24,20,26,30,30,0,0,0,0,0,0,0,0.4,0,2.6,0
25,Monmouth,3255,Monmouth-Ocean Ed Ser Com,17,3,17.6,11,64.7,3,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,5,52.9,5.9,5.9,0,0,0
25,Monmouth,3260,Monmouth Co Vocational,2138,1266.5,59.2,101,4.7,225.5,10.5,478.5,22.4,7.5,0.4,5.5,0.3,53.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,423,417,620,612,66,10,2.1,0.5,0,0,0.3
25,Monmouth,3270,Monmouth Regional,913,464,50.8,147,16.1,184.5,20.2,78.5,8.6,2,0.2,1,0.1,36,3.9,0,0,0,0,0,0,0,0,0,0,0,0,219,224,249,200.5,20.5,20.4,4.5,5.4,0,0,1.5
25,Monmouth,3500,Neptune City,246,63,25.6,81,32.9,85,34.6,6,2.4,0,0,0,0,11,4.5,0,10,0,26,25,21,27,28,22,22,23,24,0,0,0,0,18,58.1,5.3,12.2,0.4,0,2
25,Monmouth,3510,Neptune Twp,3835.5,726.5,18.9,1633,42.6,1120.5,29.2,86,2.2,3,0.1,5,0.1,261.5,6.8,0,402,0,232,249,234,203,210,216,218,234,234,320.5,290,309,286.5,197.5,42.5,7.4,5.9,0.4,0,1.5
25,Monmouth,3810,Ocean Twp,3261,1973,60.5,375.5,11.5,586.5,18,265.5,8.1,1,0,3,0.1,56.5,1.7,45,13,0,219,196,213,235,208,253,250,247,254,256,227,252.5,242.5,150,23.3,3.9,5.8,0,0.1,0.7
25,Monmouth,3830,Oceanport Boro,598,523,87.5,8,1.3,52,8.7,2,0.3,0,0,0,0,13,2.2,0,16,0,60,61,61,62,74,54,58,74,54,0,0,0,0,24,7,2,0.7,0,0.2,0
25,Monmouth,4360,Red Bank Boro,1306,92,7,69,5.3,1101,84.3,5,0.4,0,0,1,0.1,38,2.9,0,120,0,126,107,121,107,110,126,151,120,114,0,0,0,0,104,74,10.6,35.1,0,0,0.5
25,Monmouth,4365,Red Bank Regional,1248,711.5,57,63,5,437.5,35.1,21,1.7,0,0,1,0.1,14,1.1,0,0,0,0,0,0,0,0,0,0,0,0,332.5,324,280,301.5,10,26.2,3.8,4.8,0,0,0.2
25,Monmouth,4520,Roosevelt Boro,78,62,79.5,4,5.1,9,11.5,0,0,0,0,0,0,3,3.8,14,0,0,16,14,8,8,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Monmouth,4570,Rumson Boro,1007,949,94.2,4,0.4,30,3,10,1,0,0,0,0,14,1.4,43,0,0,89,80,99,96,115,119,116,143,106,0,0,0,0,1,0,0,0,0,0,0
25,Monmouth,4580,Rumson-Fair Haven Reg,981.5,898,91.5,2,0.2,37,3.8,15,1.5,0,0,0,0,29.5,3,0,0,0,0,0,0,0,0,0,0,0,0,223.5,271.5,243.5,234,9,0.2,0.2,0.1,0,0,0.1
25,Monmouth,4690,Sea Girt Boro,154,147,95.5,0,0,1,0.6,3,1.9,0,0,0,0,3,1.9,16,0,0,13,12,14,8,18,18,16,23,16,0,0,0,0,0,0,0,0,0,1.9,0
25,Monmouth,4760,Shore Regional,619,502,81.1,9,1.5,83,13.4,14,2.3,0,0,0,0,11,1.8,0,0,0,0,0,0,0,0,0,0,0,0,144.5,169.5,147,146.5,11.5,5,2.2,2.3,0,0,0
25,Monmouth,4770,Shrewsbury Boro,490,436,89,7,1.4,22,4.5,12,2.4,0,0,1,0.2,12,2.4,1,21,0,62,49,50,36,53,60,41,58,59,0,0,0,0,0,1.2,0,0.4,0,0.6,0
25,Monmouth,4980,Spring Lake Boro,147,138,93.9,2,1.4,5,3.4,2,1.4,0,0,0,0,0,0,0,11,0,11,11,18,11,18,21,16,14,16,0,0,0,0,0,0,0,0,0,0,0
25,Monmouth,4990,Spring Lake Heights Boro,340,306,90,4,1.2,16,4.7,7,2.1,0,0,1,0.3,6,1.8,16,0,0,40,33,27,30,33,39,37,46,39,0,0,0,0,0,3.5,0.6,0,0,0,0.3
25,Monmouth,5185,Tinton Falls,1409,869,61.7,136,9.7,234,16.6,101,7.2,0,0,1,0.1,68,4.8,4,1,0,136,128,148,146,140,145,145,167,152,0,0,0,0,97,14.7,1.8,3.5,0,0.4,0.9
25,Monmouth,5230,Union Beach,627,498,79.4,22,3.5,69,11,16,2.6,0,0,0,0,22,3.5,0,76,0,52,53,65,65,49,72,71,58,66,0,0,0,0,0,27.6,8.1,1.8,0,0,0.5
25,Monmouth,5310,Upper Freehold Regional,2158,1836.5,85.1,64.5,3,116,5.4,113,5.2,1,0,1,0,26,1.2,0,20,17,56,93,94,95,108,102,116,135,133,283,287.5,319.5,276,23,5.4,1.7,0.7,0,0.2,0
25,Monmouth,5420,Wall Twp,3368.5,2848,84.5,82,2.4,300,8.9,56,1.7,2,0.1,2,0.1,78.5,2.3,35,0,0,245,234,234,249,243,262,265,247,252,251,268.5,267,236.5,79.5,9.6,1.7,1.9,0,0,0.7
25,Monmouth,5640,West Long Branch Boro,584,458,78.4,13,2.2,86,14.7,10,1.7,0,0,2,0.3,15,2.6,34,0,0,62,65,66,40,63,50,64,71,69,0,0,0,0,0,11.1,4.6,2.2,0.3,0,0
27,Morris,0450,Boonton Town,1448.5,833.5,57.5,91.5,6.3,288,19.9,203,14,5,0.3,7.5,0.5,20,1.4,0,117,0,81,60,74,86,79,74,86,87,68,131,183,147,148,27.5,27.1,6,5.7,0,1.2,0.1
27,Morris,0460,Boonton Twp,400,346,86.5,8,2,14,3.5,24,6,0,0,0,0,8,2,0,19,0,28,38,40,39,59,31,39,52,50,0,0,0,0,5,3.3,0,0,0,0,0
27,Morris,0630,Butler Boro,1145.5,808.5,70.6,21.5,1.9,269.5,23.5,30,2.6,0,0,4,0.3,12,1,0,0,0,69,65,66,70,60,76,68,85,69,101,109,121.5,124.5,61.5,19.6,3.8,5.2,0,1,0.4
27,Morris,0785,Sch Dist Of The Chathams,4041,3096.5,76.6,19,0.5,232.5,5.8,506,12.5,1,0,0,0,186,4.6,27,1,108,50,247,286,279,291,353,319,349,317,339,325,361.5,312.5,76,0.9,0.5,0.7,0,0.1,0
27,Morris,0820,Chester Twp,1080,856,79.3,14,1.3,122,11.3,70,6.5,0,0,2,0.2,16,1.5,18,14,0,92,110,98,113,104,119,140,143,127,0,0,0,0,2,4,0.9,3.7,0,0.3,0.2
27,Morris,1090,Denville Twp,1664,1227,73.7,42,2.5,190,11.4,133,8,4,0.2,1,0.1,67,4,41,0,0,179,170,181,159,154,185,190,177,227,0,0,0,0,1,3.6,0,1.8,0,0,0.5
27,Morris,1110,Dover Town,3203.5,145.5,4.5,109.5,3.4,2868.5,89.5,66,2.1,0,0,0,0,14,0.4,8,31,0,211,208,220,211,235,222,238,303,227,287,244,250,209.5,99,60.3,15.9,12.9,1.5,0,1.7
27,Morris,1190,East Hanover Twp,922,665,72.1,13,1.4,102,11.1,133,14.4,0,0,0,0,9,1,30,5,0,119,96,101,88,98,94,94,88,108,0,0,0,0,1,0.4,0.2,1.4,0,0,0
27,Morris,1530,Florham Park Boro,989,699,70.7,65,6.6,72,7.3,104,10.5,0,0,0,0,49,5,20,13,0,93,119,125,92,98,101,109,100,118,0,0,0,0,1,0.3,0,1,0,0.7,0
27,Morris,1990,Hanover Park Regional,1422,1090,76.7,47.5,3.3,117,8.2,151.5,10.7,0,0,1,0.1,15,1.1,0,0,0,0,0,0,0,0,0,0,0,0,322,373,362,365,0,1.8,0.6,1.4,0,0.1,0.1
27,Morris,2000,Hanover Twp,1350,895,66.3,29,2.1,149,11,189,14,1,0.1,0,0,87,6.4,0,0,0,129,131,117,158,154,153,160,150,164,0,0,0,0,34,1.9,0,2.4,0,0,0
27,Morris,2010,Harding Township,270,231,85.6,7,2.6,8,3,16,5.9,0,0,0,0,8,3,13,0,0,32,18,32,29,32,22,34,28,30,0,0,0,0,0,1.1,0,0,0,0,0
27,Morris,2380,Jefferson Twp,2753.5,2211,80.3,38,1.4,314.5,11.4,114,4.1,7,0.3,2,0.1,67,2.4,15,22,0,151,169,159,186,187,194,204,216,226,198,204,213,199.5,210,9.8,2.3,1.1,0,0.5,0.5
27,Morris,2460,Kinnelon Boro,1708,1413,82.7,18,1.1,106,6.2,128,7.5,7,0.4,5,0.3,31,1.8,19,0,36,39,104,110,120,114,137,139,134,143,143,150,148,164,8,2.8,1.1,0.1,0,0,0
27,Morris,2650,Lincoln Park Boro,913,629,68.9,15,1.6,203,22.2,51,5.6,0,0,9,1,6,0.7,26,0,0,91,96,76,83,93,86,101,113,97,0,0,0,0,51,15.2,2.5,4.2,0,0,0.1
27,Morris,2870,Madison Boro,2598.5,1912,73.6,64,2.5,343.5,13.2,210,8.1,1,0,2,0.1,66,2.5,24,0,0,131,162,190,189,191,203,193,201,218,215,207,225,209.5,40,5.7,1.2,3.3,0,0,0
27,Morris,3090,Mendham Boro,488,418,85.7,2,0.4,36,7.4,15,3.1,0,0,0,0,17,3.5,0,12,0,40,45,44,56,52,70,53,66,50,0,0,0,0,0,1.6,0.2,0.8,0,0,0
27,Morris,3100,Mendham Twp,723,611,84.5,18,2.5,27,3.7,49,6.8,0,0,0,0,18,2.5,0,49,0,73,78,67,68,63,84,74,85,82,0,0,0,0,0,0,0,0.6,0,0.1,0
27,Morris,3240,Mine Hill Twp,335,98,29.3,12,3.6,177,52.8,26,7.8,1,0.3,0,0,21,6.3,15,0,0,36,51,56,47,36,41,45,0,0,0,0,0,0,8,23.3,7.8,3.9,0,1.2,0.9
27,Morris,3340,Montville Twp,3511.5,2230.5,63.5,53,1.5,267.5,7.6,840.5,23.9,8,0.2,26,0.7,86,2.4,68,4,0,250,224,245,225,219,260,294,283,285,270,248,275.5,309.5,51.5,1.6,0.9,1.4,0,0.3,0
27,Morris,3364,Educ Serv Comm Morris Co,17,9,52.9,1,5.9,5,29.4,1,5.9,1,5.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,12,5.9,0,0,0,0,0
27,Morris,3365,Morris County Vocational,1383,762,55.1,19,1.4,162.5,11.7,397.5,28.7,3,0.2,3.5,0.3,35.5,2.6,0,0,0,0,0,0,0,0,0,0,0,0,339,315,376,335.5,17.5,4.7,1.3,0.1,0.1,1,0.1
27,Morris,3370,Morris Hills Regional,2647.5,1601.5,60.5,89.5,3.4,691,26.1,219.5,8.3,1,0,4,0.2,41,1.5,0,0,0,0,0,0,0,0,0,0,0,0,630,627,653.5,673,64,13.1,4.1,2.7,0,0.4,0.3
27,Morris,3380,Morris Plains Boro,592,428,72.3,29,4.9,63,10.6,71,12,0,0,0,0,1,0.2,0,23,0,81,45,60,67,67,54,69,58,68,0,0,0,0,0,8.6,0.7,2.7,0,0,1.5
27,Morris,3385,Morris School District,5238,2317.5,44.2,393.5,7.5,2245.5,42.9,195.5,3.7,3,0.1,5,0.1,78,1.5,0,112,0,335,366,309,383,329,357,382,387,358,504,490,430,425,71,30,6.6,17.4,0,59.3,0.3
27,Morris,3410,Mount Arlington Boro,364,204,56,26,7.1,90,24.7,32,8.8,0,0,0,0,12,3.3,5,0,0,40,35,28,32,41,32,51,43,41,0,0,0,0,16,17,1.6,0,0,0,0.8
27,Morris,3450,Mount Olive Twp,4655.5,2747.5,59,321,6.9,805,17.3,612,13.1,5,0.1,8,0.2,157,3.4,16,0,318,0,294,347,333,330,362,357,354,354,372,346,388,350,134.5,10.1,2.7,2.7,0,0.5,0.3
27,Morris,3460,Mountain Lakes Boro,1454.5,1070.5,73.6,17.5,1.2,121.5,8.4,206,14.2,6,0.4,0,0,33,2.3,4,4,0,63,69,80,82,79,94,80,99,94,152,166,164.5,154,70,1.5,0.2,0.7,0,0,0.1
27,Morris,3520,Netcong Boro,288,150,52.1,16,5.6,108,37.5,8,2.8,0,0,1,0.3,5,1.7,0,15,0,21,26,30,22,23,38,20,30,35,0,0,0,0,28,34.4,7.3,7.3,0,0,1.7
27,Morris,3950,Parsippany-Troy Hills Twp,7189,2486.5,34.6,219,3,1000,13.9,3239.5,45.1,7,0.1,9,0.1,228,3.2,82,40,0,539,520,543,507,560,568,561,537,578,490,506,463.5,488.5,206,10.8,2.8,7.8,0,0.2,0.1
27,Morris,4000,Long Hill Twp,889,667,75,8,0.9,132,14.8,61,6.9,1,0.1,1,0.1,19,2.1,29,7,0,91,94,102,96,101,97,84,83,102,0,0,0,0,3,2.4,0,4.4,0,0,0
27,Morris,4080,Pequannock Twp,2038,1747,85.7,16,0.8,201.5,9.9,54.5,2.7,1,0,2,0.1,16,0.8,9,23,0,120,129,158,140,141,164,157,157,142,169,169,161,152,47,3.3,1.1,0.9,0,0.1,0
27,Morris,4330,Randolph Twp,4520,2973,65.8,134.5,3,709.5,15.7,615,13.6,6,0.1,26,0.6,56,1.2,67,0,0,301,288,321,285,311,309,351,324,341,359,387.5,389,404.5,82,6.9,1.5,1.8,0,0.2,0
27,Morris,4440,Riverdale Boro,322,214,66.5,16,5,57,17.7,19,5.9,2,0.6,0,0,14,4.3,12,0,0,25,32,30,27,41,35,36,38,37,0,0,0,0,9,15.2,5.3,0.9,0,2.5,0.6
27,Morris,4480,Rockaway Boro,545,301,55.2,21,3.9,163,29.9,51,9.4,0,0,0,0,9,1.7,18,0,0,56,60,47,61,52,50,52,71,68,0,0,0,0,10,18.9,6.1,5.3,0,0,0.2
27,Morris,4490,Rockaway Twp,2348,1486,63.3,70,3,503,21.4,194,8.3,2,0.1,3,0.1,90,3.8,20,0,0,256,195,230,233,275,257,252,249,268,0,0,0,0,113,10,2.8,1.6,0,0.3,0.1
27,Morris,4560,Roxbury Twp,3456,2359,68.3,116.5,3.4,705.5,20.4,157.5,4.6,3,0.1,4,0.1,110.5,3.2,0,0,0,206,223,229,212,254,226,236,240,282,287,294,327,285.5,154.5,11.7,3.6,1.9,0,0.4,0.4
27,Morris,5520,Washington Twp,2015,1643,81.5,32,1.6,194,9.6,109,5.4,2,0.1,2,0.1,33,1.6,5,0,0,208,154,230,169,229,248,212,244,239,0,0,0,0,77,2.7,0.2,2.7,0,0,0.1
27,Morris,5660,West Morris Regional,2364.5,1944.5,82.2,26,1.1,201.5,8.5,97.5,4.1,1,0,2,0.1,92,3.9,0,0,0,0,0,0,0,0,0,0,0,0,537,578,590,639.5,20,0.8,0,0.5,0,0.1,0
27,Morris,5770,Wharton Boro,748,155,20.7,38,5.1,515,68.9,33,4.4,0,0,4,0.5,3,0.4,22,3,0,64,70,69,82,66,64,90,101,103,0,0,0,0,14,36.5,10.3,0,0,0.3,0.5
29,Ocean,0185,Barnegat Twp,3447,2422,70.3,283,8.2,518.5,15,78.5,2.3,2,0.1,3,0.1,140,4.1,0,307,0,248,210,230,227,228,255,241,242,217,244,218,221.5,206.5,152,28.5,5.4,1.3,0,0,0.5
29,Ocean,0210,Bay Head Boro,122,107,87.7,3,2.5,7,5.7,0,0,0,0,0,0,5,4.1,0,0,0,12,12,12,14,14,12,11,16,18,0,0,0,0,1,0,0,0,0,0,0
29,Ocean,0230,Beach Haven Boro,58,38,65.5,2,3.4,17,29.3,0,0,0,0,0,0,1,1.7,9,0,0,6,8,9,6,6,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Ocean,0320,Berkeley Twp,2474,1719,69.5,123,5,463,18.7,41,1.7,2,0.1,2,0.1,124,5,0,322,0,285,264,232,253,244,236,290,0,0,0,0,0,0,348,26.8,5.1,1,0,1.5,3
29,Ocean,0530,Brick Twp,8449,6034,71.4,501.5,5.9,1544.5,18.3,194,2.3,10.5,0.1,8.5,0.1,156,1.8,0,258,0,562,536,580,540,554,537,634,581,638,667,660.5,621,640.5,440,26.9,6.3,3.6,0,0.1,0.6
29,Ocean,0770,Central Regional,2291,1601.5,69.9,136.5,6,401,17.5,45,2,4,0.2,1,0,102,4.5,0,0,0,0,0,0,0,0,0,0,375,351,367.5,365.5,330.5,303.5,198,26.4,6,0.2,0,0.8,0.7
29,Ocean,1150,Eagleswood Twp,126,106,84.1,0,0,14,11.1,0,0,0,0,0,0,6,4.8,0,28,0,18,17,14,21,15,13,0,0,0,0,0,0,0,0,26.2,3.2,1.6,0,0,0
29,Ocean,2350,Island Heights Boro,112,105,93.8,2,1.8,3,2.7,0,0,0,0,0,0,2,1.8,0,0,0,19,12,13,16,13,18,21,0,0,0,0,0,0,0,1.8,0.9,0,0,0,0
29,Ocean,2360,Jackson Twp,7933.5,5688,71.7,455,5.7,1391.5,17.5,220,2.8,8,0.1,11,0.1,160,2,72,53,0,445,492,481,509,517,544,618,629,678,662,697,630.5,666.5,239.5,21.6,4.8,2.9,0,0.8,0.5
29,Ocean,2480,Lacey Twp,3915.5,3343.5,85.4,41,1,410.5,10.5,40,1,4,0.1,5,0.1,71.5,1.8,0,9,0,278,263,250,253,244,270,279,296,311,278,290,257.5,226.5,410.5,22.2,5.3,0.8,0,0.7,0.3
29,Ocean,2500,Lakehurst Boro,385,199,51.7,58,15.1,96,24.9,15,3.9,2,0.5,3,0.8,12,3.1,0,79,0,41,39,35,26,25,25,33,33,26,0,0,0,0,23,46.2,12.2,2.1,0,18.2,0.5
29,Ocean,2520,Lakewood Twp,5569,275,4.9,374.5,6.7,4857.5,87.2,22,0.4,3,0.1,4,0.1,33,0.6,0,295,0,389,359,369,413,396,461,413,451,403,406,346,274,244,350,88.2,3.5,35.8,0,0,0.8
29,Ocean,2550,Lavallette Boro,150,134,89.3,5,3.3,8,5.3,1,0.7,0,0,0,0,2,1.3,0,0,0,16,14,14,15,21,18,17,22,13,0,0,0,0,0,8.7,1.3,0,0,0,0
29,Ocean,2690,Little Egg Harbor Twp,1614,1323,82,59,3.7,149,9.2,8,0.5,0,0,1,0.1,74,4.6,0,321,0,171,163,175,172,160,179,176,0,0,0,0,0,0,97,39.4,9,0.7,0.1,2.4,0.2
29,Ocean,2760,Long Beach Island,223,179,80.3,2,0.9,36,16.1,5,2.2,0,0,0,0,1,0.4,9,15,0,29,26,28,25,29,30,32,0,0,0,0,0,0,0,9.4,3.1,2.2,0,0,0
29,Ocean,2940,Manchester Twp,2919,1785.5,61.2,296.5,10.2,573.5,19.6,119,4.1,13,0.4,9,0.3,122.5,4.2,10,2,0,198,180,183,170,204,179,216,215,234,219.5,243.5,232,229,204,28.2,7.1,1.5,0,0.2,0.7
29,Ocean,3790,Ocean County Vocational,1372,998.5,72.8,59,4.3,233,17,51,3.7,0.5,0,1,0.1,29,2.1,0,0,0,0,0,0,0,0,0,0,0,0,160,189,469,497,57,19.1,3.9,0.8,0,0.2,0.7
29,Ocean,3800,Ocean Gate Boro,132,95,72,5,3.8,27,20.5,0,0,0,0,0,0,5,3.8,0,15,0,15,17,10,23,17,12,15,0,0,0,0,0,0,8,40.9,10.6,0,0,0,0
29,Ocean,3820,Ocean Twp,525,432,82.3,6,1.1,61,11.6,4,0.8,0,0,0,0,22,4.2,0,66,0,54,60,77,55,63,63,70,0,0,0,0,0,0,17,31.8,9.7,0,0,0.2,1.9
29,Ocean,4105,Pinelands Regional,1512,1290.5,85.4,37,2.4,129.5,8.6,17,1.1,0,0,0,0,38,2.5,0,0,0,0,0,0,0,0,0,0,257,250,247,231,199.5,215,112.5,30.7,8.5,0.9,0.1,0.3,0.5
29,Ocean,4190,Plumsted Twp,1184,1029.5,87,26,2.2,104.5,8.8,9,0.8,2,0.2,0,0,13,1.1,21,19,0,73,76,84,78,88,83,102,101,88,78,87,77.5,100,28.5,14.1,3.5,0.8,0.1,0.9,0
29,Ocean,4210,Point Pleasant Boro,2792,2461.5,88.2,13.5,0.5,250,9,18,0.6,1,0,14,0.5,34,1.2,11,0,0,190,223,194,221,192,191,222,229,219,246,197.5,195,195.5,66,10.1,2.5,1.3,0,0.8,0.6
29,Ocean,4220,Point Pleasant Beach Boro,729,608.5,83.5,6,0.8,86.5,11.9,14,1.9,1,0.1,1,0.1,12,1.6,18,0,0,34,33,25,31,43,34,41,43,48,87.5,98,95.5,98,0,10.1,4.3,3.2,0,0,0
29,Ocean,4710,Seaside Heights Boro,213,69,32.4,17,8,112,52.6,1,0.5,0,0,3,1.4,11,5.2,0,36,0,24,26,23,26,23,22,24,0,0,0,0,0,0,9,64.3,2.3,10.3,0,0,7.5
29,Ocean,4950,Southern Regional,2843.5,2491.5,87.6,56,2,235.5,8.3,31,1.1,3,0.1,3,0.1,23.5,0.8,0,0,0,0,0,0,0,0,0,0,478,441,481,495,473.5,419,56,17.3,3.8,0.9,0,0.5,0.7
29,Ocean,5020,Stafford Twp,2162,1823,84.3,19,0.9,260,12,26,1.2,1,0,1,0,32,1.5,0,69,0,296,275,233,273,253,308,275,0,0,0,0,0,0,180,19.5,5.3,2,0,1.3,0.4
