"County Code","County Name","District Code","District Name","Total Enrollment","White","Black","Hispanic","Asian","Native American","Hawaiian Native","Two Or More Races","%Free Lunch","%Reduced Lunch","Pre-K","Kindergarten","First Grade","Second Grade","Third Grade","Fourth Grade","Fifth Grade","Sixth Grade","Seventh Grade","Eighth Grade","Ninth Grade","Tenth Grade","Eleventh Grade","Twelfth Grade"
"29","Ocean","5190","Toms River Regional",-4.5,-7.4,-3.4,4.5,-3.7,0,-13.3,0.6,-3,0,-14.1,-20.9,-6.7,-10.9,-5.2,-7.8,-2.3,-11.5,-5.6,-5.8,4.1,-5.6,-1.4,0.5
"29","Ocean","5220","Tuckerton Boro",-5.8,-7.6,-25,0,33.3,0,NA,66.7,-0.0999999999999979,-0.0999999999999996,-34.5,-2.4,-2.5,11.8,-16.7,12.5,-7.5,-7.3,NA,NA,NA,NA,NA,NA
"31","Passaic","0420","Bloomingdale Boro",-1.4,-1.9,-17.6,2.8,-20,NA,-33.3,55.6,-1,-0.5,-54.5,-1.6,15.4,-19.3,1.8,5.1,9.4,-14.3,-11.4,18.2,NA,NA,NA,NA
"31","Passaic","0900","Clifton City",-2.1,-2.9,1.2,-1.7,-5.5,10.8,0,8,0.399999999999999,-0.800000000000001,0.6,-11.1,-4.2,-3.8,1.1,-2.1,-7.7,-6.9,-4.9,7,6.2,-8.2,0.4,5.7
"31","Passaic","1920","Haledon Boro",-3.2,-9.3,-3.6,-2.1,1.3,-33.3,0,18.2,-5.5,-7.6,-6.2,-35.5,10.4,26.2,-14.7,0.9,-6.1,-1.7,22.9,-17.6,NA,NA,NA,NA
"31","Passaic","2100","Hawthorne Boro",-4.6,-9.3,-6,1.5,0,NA,0,19.4,1.6,0.3,-53.3,-6.6,-20.2,5.6,4.2,-3.4,-12.9,-2.7,9.5,-8.9,18.5,-26.3,10.7,-21.4
"31","Passaic","2510","Lakeland Regional",-1.2,-3.9,3.2,10.2,-16.7,60,-33.3,16.7,-5.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.3,-25.3,-3.7,-13.1
"31","Passaic","2700","Little Falls Twp",-0.1,-0.3,7.7,6.3,-11.1,0,-14.3,-20.7,-1.4,-2.3,5.3,-3.8,26.7,-27.7,46.2,-12.6,1.2,-4.5,-16.8,16.8,NA,NA,NA,NA
"31","Passaic","3640","North Haledon Boro",-3.2,-5.2,-21.1,16.2,-8.3,NA,-100,-50,-1,-0.3,NA,-3.2,-1.6,-14.5,-1.6,8.3,-11.4,14.8,-7.4,-11.1,NA,NA,NA,NA
"31","Passaic","3975","Northern Region Educational Services Commission",-17.6,-50,-16.7,-12.7,NA,NA,NA,-100,1.7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,-40,-50,-4.7
"31","Passaic","3980","Passaic Co Manchester Reg",0.2,-12.5,-15.8,9.9,-14.8,-100,50,-33.3,-5.2,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.6,3.4,-7.4
"31","Passaic","3990","Passaic Valley Regional",-6.9,-12.3,-3.8,0.9,5.3,0,0,11.1,1.8,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,-21.5,-16.5,-5.2
"31","Passaic","3995","Passaic County Vocational",5.6,10.1,-4.9,4.3,9.4,66.7,-33.3,33.9,-4.1,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1,-0.9,29.3,0.7
"31","Passaic","4010","Paterson City",-5,-3.2,-6.7,-5.2,1.5,NA,75,NA,-10.2,-0.8,-12.1,-20.3,4.3,-7.5,0.8,-11.4,-5.6,-2,-2,-1.9,-1.3,-4.4,-8.1,-1.6
"31","Passaic","4230","Pompton Lakes Boro",1.8,-2.2,-5.8,10.8,9.3,0,9.1,NA,-1.7,-0.8,-97,0,-12.6,-4.5,2.9,21.2,-12.6,4.9,7,-21.7,31.9,-28.1,14.5,11.9
"31","Passaic","4270","Prospect Park Boro",-5,-14.3,-6.3,-4.3,13.3,NA,0,-11.1,4.3,0.6,-15.3,-32.1,26.1,5.8,-14.9,-20,15.3,-15.7,12.4,-10.5,NA,NA,NA,NA
"31","Passaic","4400","Ringwood Boro",-4.5,-5.6,-18.8,1.9,0,-7.7,0,14.8,-0.8,0.5,-100,-7.5,-13.6,10,-13.3,-2.5,1.7,-4.6,16.9,-20.8,NA,NA,NA,NA
"31","Passaic","5200","Totowa Boro",-7.2,-8.9,-7.3,-2.4,-11.2,0,-100,NA,-0.100000000000001,-0.9,-46.8,6,14.3,-17,-7.7,-9.8,19.1,-23.2,-7.4,12.3,NA,NA,NA,NA
"31","Passaic","5440","Wanaque Boro",-3.7,-8.4,-13.3,11.6,5.4,-33.3,0,9.1,0.5,-0.2,-50,-4.7,2.4,5.2,-26,26.7,-23,15.1,-17.8,13.8,NA,NA,NA,NA
"31","Passaic","5570","Wayne Twp",-2.1,-3.3,1.5,4.1,-6.1,20,-44.4,17.4,-1.7,-0.7,-29.4,-21.2,-4.5,-0.8,3.6,-7.4,0.7,2.3,-8.6,7.4,1.6,-3.7,-5.9,7
"31","Passaic","5650","West Milford Twp",-4.7,-5.9,-9.3,4.6,0,0,0,7,-0.800000000000001,0.5,0,0.6,-15.1,0,-12.1,-2.7,-6.1,-10.4,4,-3.2,-5.2,1.3,-4.1,-3.7
"31","Passaic","5690","Woodland Park",5,4,0,5.5,16.7,NA,NA,8.7,-8.6,-2.4,395,-12.5,-1.6,5.5,-5.6,5.9,-8.3,-0.9,-11.8,1.6,NA,NA,NA,NA
"33","Salem","0060","Alloway Twp",-8.6,-10.6,10,7.1,NA,33.3,NA,-6.2,11.6,1,-16,-10.7,50,-39.4,-19,51.7,-31,-25.7,-7.5,-7,NA,NA,NA,NA
"33","Salem","1350","Elsinboro Twp",-4.3,-18.8,70,40,-100,NA,NA,-18.2,-4.9,4.6,NA,-54.5,9.1,0,87.5,-35.7,-22.2,5.6,137.5,-55.6,NA,NA,NA,NA
"33","Salem","2800","Lower Alloways Creek",1.9,1.9,0,NA,0,NA,-100,100,-3.5,-2.5,-42.1,5.6,0,41.7,-26.3,57.1,-16.7,13.3,-22.2,70,NA,NA,NA,NA
"33","Salem","2950","Mannington Twp",-12.9,-6.3,-31.6,-32,0,NA,NA,-28.6,-6.9,-1.6,-27.3,38.5,-44.4,13.3,-43.5,18.8,-38.1,11.1,-33.3,31.2,NA,NA,NA,NA
"33","Salem","3860","Oldmans Twp",-1.4,-1.7,6.5,-11.1,0,0,NA,0,-1.5,0.8,9.1,-3.7,-23.3,-17.1,25.9,20,-13.9,-19.4,17.2,-6.7,NA,NA,NA,NA
"33","Salem","4070","Penns Grv-Carneys Pt Reg",0.5,-7.9,-0.4,5.6,8.3,100,50,-10,-4.5,1.7,-29.7,1.2,-0.6,8.2,-3.3,5.8,-11.9,-4.9,14.4,25.6,7,6.5,-2.6,37.4
"33","Salem","4075","Pennsville",-1.2,-3.7,18.5,12.9,0,-33.3,0,-1,-0.599999999999998,0.3,-26.8,98.7,-42.6,0,1.5,-2.9,1.5,-7.5,2.9,18.1,-17.4,-13.9,11,4.5
"33","Salem","4150","Pittsgrove Twp",-0.1,0.6,-6.2,-1.8,0,-33.3,-100,2.5,-0.899999999999999,-0.5,-11.9,14.3,-0.9,-0.9,-11.4,10.3,13.5,-18.3,3.5,3.7,4.1,2.5,-7.2,0.4
"33","Salem","4280","Quinton Twp",-11,-10,-18,-9.7,0,NA,0,-8.1,-2.9,0.9,-4.3,12,8.3,-3.8,-3.6,-20.7,18.8,-14.7,8.1,-94.1,NA,NA,NA,NA
"33","Salem","4630","Salem City",-4.6,0.9,-6.7,-3,33.3,0,NA,0,-23.7,-0.6,-44.8,-6.6,-30.4,89.1,-23.7,-24.4,12.3,20.3,-30.3,31.9,21.8,-21.9,19.5,0.7
"33","Salem","4635","Salem Co Special Service",2.1,-2.1,12.7,0,0,-100,NA,-10,-10.3,-3.3,NA,NA,50,NA,-100,100,-50,0,50,166.7,0,-9.1,50,6.2
"33","Salem","4640","Salem County Vocational",-2.3,-2.5,-16.2,4.2,-42.9,0,NA,10.1,0,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19,26.2,-0.3,-9.8
"33","Salem","5320","Upper Pittsgrove Twp",0,1.1,0,-8.3,NA,NA,NA,-14.3,-12.1,-1,-11.8,-20,17.2,-24.2,-3.1,31,-2.9,-20,11.8,15.6,NA,NA,NA,NA
"33","Salem","5910","Woodstown-Pilesgrove Reg",-7,-7.1,-1.1,-6,-38.5,NA,0,-10.1,-1.1,0.0999999999999996,-58.6,-34,-14.7,-4.8,-1,-11.3,13.6,-26,22,8.5,-13.4,-3.3,8,-8.4
"35","Somerset","0240","Bedminster Twp",-6.9,-8.4,0,-5.8,-5.1,0,0,0,1.9,-0.6,50,-41.8,-1.9,20.9,-17.6,13.6,-33.8,-12,28.6,-8.1,NA,NA,NA,NA
"35","Somerset","0350","Bernards Twp",-5.4,-9.4,-9.4,1,0.6,0,NA,-3.3,-0.2,-0.1,-33.3,-3,-19.7,1,-15.9,-5.6,-2.5,-6.3,-13.3,-3,5.2,-9.4,-3.5,2
"35","Somerset","0490","Bound Brook Boro",-3.2,-8.7,-0.8,-2.6,2.6,25,-15.4,-5.9,4.6,-0.7,-35.6,-1.7,-21.1,-7.9,20.7,-16.5,-15,6.2,-0.7,6.3,7.3,13.6,-12.7,13.2
"35","Somerset","0510","Branchburg Twp",-5.2,-8.1,-17.1,6.8,4,100,0,6.7,-0.2,-0.4,-13.8,-25.6,-7.7,0,-13.3,18,-2.3,-25.7,1.2,18.8,NA,NA,NA,NA
"35","Somerset","0555","Bridgewater-Raritan Reg",-3.4,-7,-2.4,-1.3,-1.4,42.9,-2.2,12.8,0.200000000000001,0.5,-9.1,-10.7,-10.8,3.3,-10.5,1.7,-13.2,1.8,-3.2,-0.1,-3.4,0.7,0.6,0.8
"35","Somerset","1610","Franklin Twp",-2.1,-4.1,-7.1,1.9,0.2,14.3,0,4.1,-2.7,-0.800000000000001,-18.7,-0.6,-11,-3,-0.2,-8.6,0,-14.8,-4.3,4.2,-5.7,9.1,-7.2,4.6
"35","Somerset","1810","Green Brook Twp",-8.7,-11.5,-6.8,0.8,-12.1,NA,100,-2.8,-0.3,0.2,-30,-19.2,-19.4,1.5,-6.8,-9.2,-11.8,-5.2,-6,-1.9,NA,NA,NA,NA
"35","Somerset","2170","Hillsborough Twp",-2.7,-7.9,-0.7,-0.6,4.1,28.6,-2.9,20.8,-0.5,-0.5,-35.4,-22,-0.2,-9.9,-2.7,6,-4.6,-0.9,-1.7,-1.2,-0.2,-0.5,3.2,-4.9
"35","Somerset","3000","Manville Boro",-4.2,-7.2,2.3,-2.7,-8.6,-50,100,7.4,1.40000000000001,0.5,-16.2,-35.5,15.5,-15.2,9.6,-3.7,-3.5,-16.4,19.5,-5.1,2.8,11.2,-15.8,3.3
"35","Somerset","3320","Montgomery Twp",-4.4,-12,3.7,4.3,-0.5,-20,-6.7,0.9,0.3,-0.2,-65.7,-16.7,-0.8,-3.6,-11.2,1.9,-19,5.8,2.1,-2.8,-10.7,6.1,-8.7,3.4
"35","Somerset","3670","North Plainfield Boro",1.1,2,-2.8,2,-3.2,16.7,100,5.6,-2.2,-1.2,96.6,-8.3,-0.9,6.8,-9.3,19.7,-17.7,-0.4,-4.6,-3.7,-14.4,4.4,11.8,18.3
"35","Somerset","4805","Somerset Co Ed Serv Comm",11.3,36.4,-10,52.2,-50,NA,NA,200,8.9,-2.2,NA,0,NA,-100,100,-100,NA,NA,-75,60,33.3,40,-9.1,55.6
"35","Somerset","4810","Somerset Co Vocational",1.4,0.2,-17.5,1.8,14.4,-50,-66.7,5.6,-2.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1,7.1,-1.9,5
"35","Somerset","4815","Somerset Hills Regional",-7.8,-8.9,-6.2,-6,-7.4,NA,NA,2.4,0.9,-0.2,NA,-55.3,19.1,-12,-24.8,-1.7,-3.5,-0.9,-20.3,-12.6,8.2,-6.8,-9.3,5.9
"35","Somerset","4820","Somerville Boro",-3.9,-4.8,-9.3,-3.5,-1.3,0,0,13.1,-0.300000000000001,-0.0999999999999996,-11.3,-7.3,-3.6,-16.4,-1.8,8.9,-16.8,10.4,-21.8,-4.1,-10.3,-0.9,-2.4,7.7
"35","Somerset","4850","South Bound Brook",-0.7,-11.8,2.8,5.3,-6.2,NA,0,0,-1.59999999999999,2,-31.8,-11.3,54.5,-25.5,36.8,5,-14.6,7.5,-16,-4.1,NA,NA,NA,NA
"35","Somerset","5470","Warren Twp",-4.7,-6,3.6,2.9,-5.2,0,0,-5.4,-0.2,0,-32.7,-6.7,-5.7,-0.6,-12.1,1.7,4.2,-8.7,-2.2,-3.6,NA,NA,NA,NA
"35","Somerset","5540","Watchung Boro",1,-0.9,10.5,11.5,-3.7,0,0,10.7,0.2,0,80,-8.3,-1.5,11.5,5,-7.8,16.9,-6.5,-22,14.7,NA,NA,NA,NA
"35","Somerset","5550","Watchung Hills Regional",-2,-3.7,20.3,-4.1,1.8,50,0,-8.6,-0.6,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.5,-11.9,2.9,5.6
"37","Sussex","0090","Andover Reg",-3.3,-4.7,-20,-6.9,45.5,NA,NA,17.6,0.399999999999999,-0.4,-17.4,48.6,-20.9,-2.6,-29.2,-4.2,6.8,-25.9,0,26.8,NA,NA,NA,NA
"37","Sussex","0640","Byram Twp",-0.5,-3.9,20,38.6,-28.6,NA,-100,7.7,-1,-0.6,-16.7,37.9,-19.8,20,-16.8,-1,23.8,11.2,6.2,-31.3,NA,NA,NA,NA
"37","Sussex","1560","Frankford Twp",-5,-7,-40,0,-50,NA,NA,47.6,-0.6,-0.3,-47.4,-12.7,15.9,-19.6,-17.5,11.5,0,0,5.4,-9.7,NA,NA,NA,NA
"37","Sussex","1570","Franklin Boro",3.3,-2.6,-22.2,42.5,-25,NA,NA,0,-0.799999999999997,3.1,-3.4,59.4,-13.9,-8.7,27.5,10.3,-14,0,40.6,-23.4,NA,NA,NA,NA
"37","Sussex","1630","Fredon Twp",-9.3,-11.6,NA,4.3,50,NA,NA,-25,-0.7,-0.2,-40,-42.4,121.4,-5.3,-29.6,-7.7,-21.2,11.5,NA,NA,NA,NA,NA,NA
"37","Sussex","1800","Green Twp",-7.2,-9.6,0,6.5,50,NA,0,11.1,0.0999999999999996,-0.7,NA,-40.8,17.1,2.6,5.6,-21.4,-23.5,14,-22.2,17.4,NA,NA,NA,NA
"37","Sussex","1930","Hamburg Boro",-17,-17.3,-17.9,-10.7,-27.3,NA,NA,0,-1.5,0.5,-16.7,-26.9,19,-8,-12.5,-15.4,-43.9,-23.1,27.8,-32.1,NA,NA,NA,NA
"37","Sussex","1980","Hampton Twp",-2.8,-3.1,0,15,-25,NA,NA,-33.3,2.5,0.4,22.2,-41.1,10.6,21.1,-15.2,50,-41.2,36.1,NA,NA,NA,NA,NA,NA
"37","Sussex","2030","Hardyston Twp",-10.6,-10.3,-20.7,-7.8,-21.4,0,NA,0,-1.1,-0.4,-13.8,-28.4,-14.5,13,-25.4,7.9,8.1,-16.4,-2.8,-22.8,NA,NA,NA,NA
"37","Sussex","2165","High Point Regional",-3.1,-3.1,4.5,-9.3,-6.7,-100,NA,150,0,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.8,-9.9,-2.2,11.8
"37","Sussex","2240","Hopatcong",-4.2,-9.1,13.8,5.7,-5.1,0,0,25,-0.299999999999997,1,NA,12.7,-14.2,9.1,-2,-16.5,-13.9,2.6,-0.9,2.6,-4.4,-11.7,4.7,-10.4
"37","Sussex","2465","Kittatinny Regional",-7.2,-8.6,-16.7,8.3,8.3,NA,0,25,-0.3,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,-28.7,-0.7,6.5,8.8,-27.4,3.7
"37","Sussex","2490","Lafayette Twp",-1,-1.2,NA,0,NA,NA,NA,-25,4.2,-3,0,40,-5.6,-5,-4.5,5,17.6,-47.8,26.3,-20.8,NA,NA,NA,NA
"37","Sussex","2615","Lenape Valley Regional",2.7,-0.3,18.2,15.2,11.8,-100,-100,100,-7.6,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9,-23.1,15.4,-13.7
"37","Sussex","3300","Montague Twp",2.1,1.7,-16.7,0,-12.5,-50,NA,100,-8.1,1.9,-3.3,0,-21.6,36,21.7,-8.3,-21.2,44.4,27.3,-15.4,NA,NA,NA,NA
"37","Sussex","3590","Newton Town",-2.3,-6.5,-9.7,11.5,-13.8,-33.3,-20,11.8,-0.800000000000001,-0.5,0,-6.2,0,-7.9,16.7,-19.8,-22.4,13.3,-2.4,-10.3,-9.1,-5.2,6.7,5.4
"37","Sussex","3840","Ogdensburg Boro",-0.8,-3.1,20,12.5,100,NA,NA,NA,-0.300000000000001,0.5,-37.5,8.3,4.3,4.3,-4.3,8.3,-32.3,25,-7.4,82.4,NA,NA,NA,NA
"37","Sussex","4650","Sandyston-Walpack Twp",0.9,1,100,-40,0,NA,NA,16.7,-0.0999999999999996,0,NA,-13.6,118.2,-20,-12.5,-28.6,0,7.7,NA,NA,NA,NA,NA,NA
"37","Sussex","4960","Sparta Twp",-2.3,-6,15,44.2,4.5,-33.3,-14.3,166.7,-0.3,-0.1,-33.3,-3.2,-10,0.5,-2.9,9.5,0,-3.5,-7.3,7.2,-9.8,14.9,-13.1,0.4
"37","Sussex","5030","Stanhope Boro",-4.4,-6.8,-28.6,-1.7,-12.5,NA,NA,57.1,2.5,-0.6,-66.7,-3.2,-16.2,9.4,-6.1,22.2,7.7,-17.6,-27.5,25.8,NA,NA,NA,NA
"37","Sussex","5040","Stillwater Twp",7.5,6.2,NA,37.5,0,NA,NA,0,-1.6,0,56.5,-21.1,25,-17.6,54.5,-24.2,0,26.7,NA,NA,NA,NA,NA,NA
"37","Sussex","5100","Sussex-Wantage Regional",-4.2,-4.1,8.3,-6.8,0,NA,NA,-12.5,-1.9,-0.100000000000001,-100,-2.6,11.1,-12,6.8,-19.4,-11.3,0,3.1,4.2,NA,NA,NA,NA
"37","Sussex","5105","Sussex Co Ed Serv Comm",-7.5,-5.7,0,0,-100,NA,NA,0,-4,0.2,NA,NA,0,0,200,-100,0,NA,NA,-100,NA,-100,NA,-25
"37","Sussex","5110","Sussex County Vocational",-3.7,-7,33.3,24.3,12,NA,100,NA,1.9,-0.399999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,-2.7,-6.8,-2.6
"37","Sussex","5360","Vernon Twp",-2.3,-3.5,-4.5,6,-16.3,-25,0,10.3,0.5,0.2,-47.7,-26.7,28.4,-6.9,-9.3,6,11.2,-5.6,-13,2.6,4.9,-12,4.9,10.9
"37","Sussex","5435","Wallkill Valley Regional",4.2,3.8,0,6.8,16.7,-100,NA,10,3.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,0,10.9,3.8
"39","Union","0310","Berkeley Heights Twp",-2.3,-4.5,-10,2,1.5,0,100,8.7,0.1,-0.4,-13.5,-11.5,-3.6,14.5,-15.8,4,-6.2,18.6,-12,-20.8,26.5,2.1,0.7,-15.7
"39","Union","0850","Clark Twp",1.3,0.2,8.8,2.4,9.5,NA,16.7,88.9,-0.4,0,22.2,-2.8,-4.7,-5.6,6.4,-4.1,0,-3.8,2.7,27.6,-9.2,7.1,0,7.4
"39","Union","0980","Cranford Twp",-1.7,-4.2,3.4,13.5,-1.3,NA,0,21.8,-0.5,-0.6,-18.4,-13,-3.9,2.5,0,-6,6.6,2.9,0,0.7,-17.3,4.7,-11.9,20.6
"39","Union","1320","Elizabeth City",-2.2,-5.2,-3.8,-1.6,3.8,116.7,-10.5,-9.1,-5.7,-1.6,-10.1,-3.2,-3.9,-5.7,-1.7,-2.4,-5,-0.7,-6.3,4.5,-9.6,0.9,13.2,1
"39","Union","1710","Garwood Boro",-3.1,-4,300,0,0,NA,NA,-33.3,3.2,-0.4,-60,18.2,-17.5,21.2,-25.6,60.7,-39.1,-8.5,35.3,-22.7,NA,NA,NA,NA
"39","Union","2190","Hillside Twp",-3.3,-5.4,-4.5,-2.1,5.4,40,44.4,41.7,-6.7,-1.1,-0.5,-20.1,-1,-2,2.6,-18.6,-3.6,-6.2,7.9,-11.2,5.6,12.8,-14.8,-3.4
"39","Union","2420","Kenilworth Boro",0.1,-0.7,-7.4,1.5,4.6,0,16.7,12.1,-0.299999999999999,-0.8,22.6,-8.8,4.9,-8.6,10.2,-4.2,11.6,-33.3,14.6,1.5,19.5,-16.2,26.6,-14
"39","Union","2660","Linden City",-2.9,-7.1,-4.7,-0.3,0.6,7.7,-20,3.7,-8.5,-4.6,-13.8,-5.4,-10.2,0.2,-2.8,-7.6,6.2,-8.9,13,-3.8,-2.9,1.3,1.5,-8.4
"39","Union","3395","Morris-Union Jointure Com",-1.4,-6.6,-2.9,6.4,0,NA,0,50,-1.6,0.4,NA,NA,100,NA,-75,NA,NA,100,-100,NA,-100,150,200,57.1
"39","Union","3470","Mountainside Boro",-4,-6.8,14.3,8.2,6,NA,NA,-9.5,-1.4,-0.2,-16.7,-3.8,-11.5,6.3,-1.3,2.6,1.4,-18.9,31.9,-26.3,NA,NA,NA,NA
"39","Union","3560","New Providence Boro",-2.4,-4.5,-2.9,0.8,1.7,0,33.3,16.7,-0.6,-0.2,-29.4,16.8,-24.7,5.4,0.5,-11.4,6.9,-9,-3.5,2.1,-9.6,11.7,2.8,-3.7
"39","Union","4160","Plainfield City",2.8,28.3,-2.3,4.1,18.5,-12.5,6.7,-15.7,-9,1.3,1184.6,-2.9,-6.7,7.3,5.4,-16.2,3.8,0,-4.4,2.1,-19.1,1.6,14.7,-2.6
"39","Union","4290","Rahway City",-1.4,-2.4,-2.5,-1.7,3.1,85.7,50,6.1,5.3,0.600000000000001,-11.9,-3.6,-14.7,14.5,-13.5,-1.9,-8.7,-6.4,-7,-0.3,5.7,2.8,8.6,2.2
"39","Union","4540","Roselle Boro",-0.2,-9,-2.3,2.9,-12.5,-16.7,0,36.4,-5,-3.6,2.7,-1.1,-15.3,3.2,0,10.3,-19.8,-6.5,18.2,-2.6,6.2,29.5,-22.7,12.6
"39","Union","4550","Roselle Park Boro",-1,-2.6,-0.8,0.7,-5.9,-33.3,0,-4.2,-0.600000000000001,-2.2,21,-3.4,4.3,0.8,-10.7,7,-19.2,16.9,-13.4,5.1,-8.8,4.4,0.3,-4.8
"39","Union","4670","Scotch Plains-Fanwood Reg",-3.6,-5.1,-2.4,-0.4,-2.1,-9.1,-10,3.4,-0.2,-0.2,-23.9,-22.9,-9.7,-5.6,8,-9.5,-5.4,4,-1.8,0.5,11.2,-12.8,9.8,-5.4
"39","Union","5000","Springfield Twp",-2,-4.6,8.3,0.4,-5.1,0,9.5,-2.9,0.199999999999999,-1,12.5,-26.3,8.1,-7.7,-11.3,-6.8,11,-13.4,4.5,16.7,-3.8,23.4,-35.8,30.5
"39","Union","5090","Summit City",-2.2,-1.1,12,-8.1,-1.6,80,NA,-7.4,-1.6,0.3,11.6,-11,1.4,-3.5,-4.9,-7.8,10.2,-6.4,0.3,-1.6,6.9,-8.7,6.4,4.3
"39","Union","5245","Union Co Ed Serv Comm",-19.8,-17.5,-15.7,-23.9,-6.7,NA,NA,-100,-2,-1.2,-50,NA,NA,NA,-100,NA,NA,NA,-100,-80,-78.3,-52.3,-6.9,108.8
"39","Union","5260","Union County Vocational",-1.4,-8.3,-1.8,-0.2,7.7,0,20,32.4,-0.899999999999999,-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,-6.7,0,-1
"39","Union","5290","Union Twp",-0.6,-2.5,-1.7,1.7,1.1,120,-17.9,3.4,-3.4,1.9,7.2,-3.5,-3.4,1.1,4.8,-4.5,2.2,-6.5,-3.9,8.7,0.2,-6.4,-1,1.8
"39","Union","5730","Westfield Town",-3.9,-5.8,-9.9,3.5,4,NA,0,14.7,-0.5,0,6.5,-13.7,-10.8,5.8,-4.3,-12.1,2.9,-1.6,-10,-2.1,-7.4,4.5,-0.5,-3.4
"39","Union","5810","Winfield Twp",-1.4,-6.5,-5.6,16.7,NA,NA,NA,-50,2.4,-4.9,0,-6.7,114.3,-53.3,-6.2,33.3,-25,14.3,0,-15.4,NA,NA,NA,NA
"41","Warren","0030","Allamuchy Twp",-1.2,-1.1,-13.9,5.9,-13.3,-100,NA,6.9,-0.6,1.4,1200,53.8,-42,-21.1,20.8,-11.1,54.5,-28.3,-24.6,23.3,NA,NA,NA,NA
"41","Warren","0070","Alpha Boro",-11.1,-13,-36.4,10,0,NA,NA,25,0.800000000000004,-0.7,-40,53.8,-36.4,10.5,-24.1,47.1,-33.3,35.3,-40,-28.6,NA,NA,NA,NA
"41","Warren","0280","Belvidere Town",-3.1,-5,-12.5,8.6,0,0,-100,31.2,-0.100000000000001,-0.4,-28,72.7,-62.1,30,-40,47.8,-8,0,-42.6,78.3,-4.5,2.2,5.7,-15.1
"41","Warren","0400","Blairstown Twp",-13,-12.6,-100,-13,-50,NA,0,-9.1,1.5,-0.4,-17.9,-33.3,14.3,13.6,-38.1,-7.9,-6.1,-18.7,NA,NA,NA,NA,NA,NA
"41","Warren","1620","Franklin Twp",-8.7,-13.7,-50,83.3,0,NA,NA,-33.3,-0.6,0.3,-33.3,25,-29.6,38.9,-24.1,0,27.3,-31.2,NA,NA,NA,NA,NA,NA
"41","Warren","1670","Frelinghuysen Twp",-5.1,-1.7,0,-33.3,NA,NA,NA,-22.2,-1.3,-0.7,-33.3,90,-31.2,-40.9,9.1,11.8,-26.1,16.7,NA,NA,NA,NA,NA,NA
"41","Warren","1785","Great Meadows Regional",-3.3,-7.5,14.3,21.9,15.4,NA,0,11.8,-0.4,-0.2,0,5,-6.2,8.3,-2.9,26.4,-14.3,8.2,-3,-28.1,NA,NA,NA,NA
"41","Warren","1840","Greenwich Twp",-8.5,-9.6,-16.7,8.1,-14,NA,0,28.6,0.399999999999999,-1.8,-57.8,-28.6,1.6,31.4,-38.2,19,-9.3,-7.3,2.5,3.6,NA,NA,NA,NA
"41","Warren","1870","Hackettstown",0.6,-3.4,1.5,9.1,-6.8,75,NA,16.7,0.300000000000001,0.2,38.9,-29,8.1,3.6,-1.9,-8.4,3.6,-5.9,2,-8.2,1.3,16.4,0,-1.5
"41","Warren","2040","Harmony Twp",-12.5,-11.4,-100,-16.7,NA,NA,NA,-25,0.199999999999999,-0.7,-50,-33.3,4.8,-16.7,23.8,-8.3,21.1,-47.2,37.5,-31.2,NA,NA,NA,NA
"41","Warren","2250","Hope Twp",-8,-9.3,66.7,0,-100,NA,NA,NA,-0.9,-2.1,166.7,-42.9,41.7,-28.6,45.5,-23.1,0,-35.7,18.2,-47.4,NA,NA,NA,NA
"41","Warren","2470","Knowlton Twp",-3.2,-5.1,NA,57.1,-33.3,NA,NA,-11.1,0.5,1.4,400,-40,-4.5,-18.5,62.5,26.7,-10.5,-16.7,NA,NA,NA,NA,NA,NA
"41","Warren","2790","Lopatcong Twp",-6.8,-12,11.2,-3.6,-9.1,0,200,NA,0.0999999999999996,-0.4,-57.1,-12,5.5,-21.3,-2.6,-8.5,-3.4,27.6,-21.1,-12.7,NA,NA,NA,NA
"41","Warren","2970","Mansfield Twp",-9.4,-12.7,-10.8,-3.1,-18.8,NA,NA,4.3,-0.200000000000003,-1.8,10,-50.5,-1.1,18.3,7.6,-13.7,2.8,-26.8,NA,NA,NA,NA,NA,NA
"41","Warren","3675","North Warren Regional",-6.1,-6.2,5.6,-8.9,-15.4,0,0,14.3,0.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.9,-11.6,0,-10.3,-8.5,-6
